date;category;variable;value
2021-02-27;response;C1_School closing;3
2021-02-27;response;C4_Restrictions on gatherings;4
2021-02-27;response;C6_Stay at home requirements;2
2021-02-28;response;C1_School closing;3
2021-02-28;response;C4_Restrictions on gatherings;4
2021-02-28;response;C6_Stay at home requirements;2
2021-03-01;response;C1_School closing;3
2021-03-01;response;C4_Restrictions on gatherings;4
2021-03-01;response;C6_Stay at home requirements;2
2021-03-02;response;C1_School closing;3
2021-03-02;response;C4_Restrictions on gatherings;4
2021-03-02;response;C6_Stay at home requirements;2
2021-03-03;response;C1_School closing;3
2021-03-03;response;C4_Restrictions on gatherings;4
2021-03-03;response;C6_Stay at home requirements;2
2021-03-04;response;C1_School closing;3
2021-03-04;response;C4_Restrictions on gatherings;4
2021-03-04;response;C6_Stay at home requirements;2
2021-03-05;response;C1_School closing;3
2021-03-05;response;C4_Restrictions on gatherings;4
2021-03-05;response;C6_Stay at home requirements;2
2021-03-06;response;C1_School closing;3
2021-03-06;response;C4_Restrictions on gatherings;4
2021-03-06;response;C6_Stay at home requirements;2
2021-03-07;response;C1_School closing;3
2021-03-07;response;C4_Restrictions on gatherings;4
2021-03-07;response;C6_Stay at home requirements;2
2021-03-08;response;C1_School closing;3
2021-03-08;response;C4_Restrictions on gatherings;4
2021-03-08;response;C6_Stay at home requirements;2
2021-03-09;response;C1_School closing;3
2021-03-09;response;C4_Restrictions on gatherings;4
2021-03-09;response;C6_Stay at home requirements;2
2021-03-10;response;C1_School closing;3
2021-03-10;response;C4_Restrictions on gatherings;4
2021-03-10;response;C6_Stay at home requirements;2
2021-03-11;response;C1_School closing;3
2021-03-11;response;C4_Restrictions on gatherings;4
2021-03-11;response;C6_Stay at home requirements;2
2021-03-12;response;C1_School closing;3
2021-03-12;response;C4_Restrictions on gatherings;4
2021-03-12;response;C6_Stay at home requirements;2
2021-03-13;response;C1_School closing;3
2021-03-13;response;C4_Restrictions on gatherings;4
2021-03-13;response;C6_Stay at home requirements;2
2021-03-14;response;C1_School closing;3
2021-03-14;response;C4_Restrictions on gatherings;4
2021-03-14;response;C6_Stay at home requirements;2
2021-03-15;response;C1_School closing;3
2021-03-15;response;C4_Restrictions on gatherings;4
2021-03-15;response;C6_Stay at home requirements;2
2021-03-16;response;C1_School closing;3
2021-03-16;response;C4_Restrictions on gatherings;4
2021-03-16;response;C6_Stay at home requirements;2
2021-03-17;response;C1_School closing;3
2021-03-17;response;C4_Restrictions on gatherings;4
2021-03-17;response;C6_Stay at home requirements;2
2021-03-18;response;C1_School closing;3
2021-03-18;response;C4_Restrictions on gatherings;4
2021-03-18;response;C6_Stay at home requirements;2
2021-03-19;response;C1_School closing;3
2021-03-19;response;C4_Restrictions on gatherings;4
2021-03-19;response;C6_Stay at home requirements;2
2021-03-20;response;C1_School closing;3
2021-03-20;response;C4_Restrictions on gatherings;4
2021-03-20;response;C6_Stay at home requirements;2
2021-03-21;response;C1_School closing;3
2021-03-21;response;C4_Restrictions on gatherings;4
2021-03-21;response;C6_Stay at home requirements;2
2021-03-22;response;C1_School closing;3
2021-03-22;response;C4_Restrictions on gatherings;4
2021-03-22;response;C6_Stay at home requirements;2
2021-03-23;response;C1_School closing;3
2021-03-23;response;C4_Restrictions on gatherings;4
2021-03-23;response;C6_Stay at home requirements;2
2021-03-24;response;C1_School closing;3
2021-03-24;response;C4_Restrictions on gatherings;4
2021-03-24;response;C6_Stay at home requirements;2
2021-03-25;response;C1_School closing;3
2021-03-25;response;C4_Restrictions on gatherings;4
2021-03-25;response;C6_Stay at home requirements;2
2021-03-26;response;C1_School closing;3
2021-03-26;response;C4_Restrictions on gatherings;4
2021-03-26;response;C6_Stay at home requirements;2
2021-03-27;response;C1_School closing;3
2021-03-27;response;C4_Restrictions on gatherings;4
2021-03-27;response;C6_Stay at home requirements;2
2021-03-28;response;C1_School closing;3
2021-03-28;response;C4_Restrictions on gatherings;4
2021-03-28;response;C6_Stay at home requirements;2
2021-03-29;response;C1_School closing;3
2021-03-29;response;C4_Restrictions on gatherings;4
2021-03-29;response;C6_Stay at home requirements;2
2021-03-30;response;C1_School closing;3
2021-03-30;response;C4_Restrictions on gatherings;4
2021-03-30;response;C6_Stay at home requirements;2
2021-03-31;response;C1_School closing;3
2021-03-31;response;C4_Restrictions on gatherings;4
2021-03-31;response;C6_Stay at home requirements;2
2021-04-01;response;C1_School closing;3
2021-04-01;response;C4_Restrictions on gatherings;4
2021-04-01;response;C6_Stay at home requirements;2
2021-04-02;response;C1_School closing;3
2021-04-02;response;C4_Restrictions on gatherings;4
2021-04-02;response;C6_Stay at home requirements;2
2021-04-03;response;C1_School closing;3
2021-04-03;response;C4_Restrictions on gatherings;4
2021-04-03;response;C6_Stay at home requirements;2
2021-04-04;response;C1_School closing;3
2021-04-04;response;C4_Restrictions on gatherings;4
2021-04-04;response;C6_Stay at home requirements;2
2021-04-05;response;C1_School closing;3
2021-04-05;response;C4_Restrictions on gatherings;4
2021-04-05;response;C6_Stay at home requirements;2
2021-04-06;response;C1_School closing;3
2021-04-06;response;C4_Restrictions on gatherings;4
2021-04-06;response;C6_Stay at home requirements;2
2021-04-07;response;C1_School closing;3
2021-04-07;response;C4_Restrictions on gatherings;4
2021-04-07;response;C6_Stay at home requirements;2
2021-04-08;response;C1_School closing;3
2021-04-08;response;C4_Restrictions on gatherings;4
2021-04-08;response;C6_Stay at home requirements;2
2021-04-09;response;C1_School closing;3
2021-04-09;response;C4_Restrictions on gatherings;4
2021-04-09;response;C6_Stay at home requirements;2
2021-04-10;response;C1_School closing;3
2021-04-10;response;C4_Restrictions on gatherings;4
2021-04-10;response;C6_Stay at home requirements;2
2021-04-11;response;C1_School closing;3
2021-04-11;response;C4_Restrictions on gatherings;4
2021-04-11;response;C6_Stay at home requirements;2
2021-04-12;response;C1_School closing;3
2021-04-12;response;C4_Restrictions on gatherings;4
2021-04-12;response;C6_Stay at home requirements;2
2021-04-13;response;C1_School closing;3
2021-04-13;response;C4_Restrictions on gatherings;4
2021-04-13;response;C6_Stay at home requirements;2
2021-04-14;response;C1_School closing;3
2021-04-14;response;C4_Restrictions on gatherings;4
2021-04-14;response;C6_Stay at home requirements;2
2021-04-15;response;C1_School closing;3
2021-04-15;response;C4_Restrictions on gatherings;4
2021-04-15;response;C6_Stay at home requirements;2
2021-04-16;response;C1_School closing;3
2021-04-16;response;C4_Restrictions on gatherings;4
2021-04-16;response;C6_Stay at home requirements;2
2021-04-17;response;C1_School closing;3
2021-04-17;response;C4_Restrictions on gatherings;4
2021-04-17;response;C6_Stay at home requirements;2
2021-04-18;response;C1_School closing;3
2021-04-18;response;C4_Restrictions on gatherings;4
2021-04-18;response;C6_Stay at home requirements;2
2021-04-19;response;C1_School closing;3
2021-04-19;response;C4_Restrictions on gatherings;4
2021-04-19;response;C6_Stay at home requirements;2
2021-04-20;response;C1_School closing;3
2021-04-20;response;C4_Restrictions on gatherings;4
2021-04-20;response;C6_Stay at home requirements;2
2021-04-21;response;C1_School closing;3
2021-04-21;response;C4_Restrictions on gatherings;4
2021-04-21;response;C6_Stay at home requirements;2
2021-04-22;response;C1_School closing;3
2021-04-22;response;C4_Restrictions on gatherings;4
2021-04-22;response;C6_Stay at home requirements;2
2021-04-23;response;C1_School closing;3
2021-04-23;response;C4_Restrictions on gatherings;4
2021-04-23;response;C6_Stay at home requirements;2
2021-04-24;response;C1_School closing;3
2021-04-24;response;C4_Restrictions on gatherings;4
2021-04-24;response;C6_Stay at home requirements;2
2021-04-25;response;C1_School closing;3
2021-04-25;response;C4_Restrictions on gatherings;4
2021-04-25;response;C6_Stay at home requirements;2
2021-04-26;response;C1_School closing;3
2021-04-26;response;C4_Restrictions on gatherings;4
2021-04-26;response;C6_Stay at home requirements;2
2021-04-27;response;C1_School closing;3
2021-04-27;response;C4_Restrictions on gatherings;4
2021-04-27;response;C6_Stay at home requirements;2
2021-04-28;response;C1_School closing;3
2021-04-28;response;C4_Restrictions on gatherings;4
2021-04-28;response;C6_Stay at home requirements;2
2021-04-29;response;C1_School closing;3
2021-04-29;response;C4_Restrictions on gatherings;4
2021-04-29;response;C6_Stay at home requirements;2
2021-04-30;response;C1_School closing;3
2021-04-30;response;C4_Restrictions on gatherings;4
2021-04-30;response;C6_Stay at home requirements;2
2021-05-01;response;C1_School closing;3
2021-05-01;response;C4_Restrictions on gatherings;4
2021-05-01;response;C6_Stay at home requirements;2
2021-05-02;response;C1_School closing;3
2021-05-02;response;C4_Restrictions on gatherings;4
2021-05-02;response;C6_Stay at home requirements;2
2021-05-03;response;C1_School closing;3
2021-05-03;response;C4_Restrictions on gatherings;4
2021-05-03;response;C6_Stay at home requirements;2
2021-05-04;response;C1_School closing;3
2021-05-04;response;C4_Restrictions on gatherings;4
2021-05-04;response;C6_Stay at home requirements;2
2021-05-05;response;C1_School closing;3
2021-05-05;response;C4_Restrictions on gatherings;4
2021-05-05;response;C6_Stay at home requirements;2
2021-05-06;response;C1_School closing;3
2021-05-06;response;C4_Restrictions on gatherings;4
2021-05-06;response;C6_Stay at home requirements;2
2021-05-07;response;C1_School closing;3
2021-05-07;response;C4_Restrictions on gatherings;4
2021-05-07;response;C6_Stay at home requirements;2
2021-05-08;response;C1_School closing;3
2021-05-08;response;C4_Restrictions on gatherings;4
2021-05-08;response;C6_Stay at home requirements;2
2021-05-09;response;C1_School closing;3
2021-05-09;response;C4_Restrictions on gatherings;4
2021-05-09;response;C6_Stay at home requirements;2
2021-05-10;response;C1_School closing;3
2021-05-10;response;C4_Restrictions on gatherings;4
2021-05-10;response;C6_Stay at home requirements;2
2021-05-11;response;C1_School closing;3
2021-05-11;response;C4_Restrictions on gatherings;4
2021-05-11;response;C6_Stay at home requirements;2
2021-05-12;response;C1_School closing;3
2021-05-12;response;C4_Restrictions on gatherings;4
2021-05-12;response;C6_Stay at home requirements;2
2021-05-13;response;C1_School closing;3
2021-05-13;response;C4_Restrictions on gatherings;4
2021-05-13;response;C6_Stay at home requirements;2
2021-05-14;response;C1_School closing;3
2021-05-14;response;C4_Restrictions on gatherings;4
2021-05-14;response;C6_Stay at home requirements;2
2021-05-15;response;C1_School closing;3
2021-05-15;response;C4_Restrictions on gatherings;4
2021-05-15;response;C6_Stay at home requirements;2
2021-05-16;response;C1_School closing;3
2021-05-16;response;C4_Restrictions on gatherings;4
2021-05-16;response;C6_Stay at home requirements;2
2021-05-17;response;C1_School closing;3
2021-05-17;response;C4_Restrictions on gatherings;4
2021-05-17;response;C6_Stay at home requirements;2
2021-05-18;response;C1_School closing;3
2021-05-18;response;C4_Restrictions on gatherings;4
2021-05-18;response;C6_Stay at home requirements;2
2021-05-19;response;C1_School closing;3
2021-05-19;response;C4_Restrictions on gatherings;4
2021-05-19;response;C6_Stay at home requirements;2
2021-05-20;response;C1_School closing;3
2021-05-20;response;C4_Restrictions on gatherings;4
2021-05-20;response;C6_Stay at home requirements;2
2021-05-21;response;C1_School closing;3
2021-05-21;response;C4_Restrictions on gatherings;4
2021-05-21;response;C6_Stay at home requirements;2
2021-05-22;response;C1_School closing;3
2021-05-22;response;C4_Restrictions on gatherings;4
2021-05-22;response;C6_Stay at home requirements;2
2021-05-23;response;C1_School closing;3
2021-05-23;response;C4_Restrictions on gatherings;4
2021-05-23;response;C6_Stay at home requirements;2
2021-05-24;response;C1_School closing;3
2021-05-24;response;C4_Restrictions on gatherings;4
2021-05-24;response;C6_Stay at home requirements;2
2021-05-25;response;C1_School closing;3
2021-05-25;response;C4_Restrictions on gatherings;4
2021-05-25;response;C6_Stay at home requirements;2
2021-05-26;response;C1_School closing;3
2021-05-26;response;C4_Restrictions on gatherings;4
2021-05-26;response;C6_Stay at home requirements;2
2021-05-27;response;C1_School closing;3
2021-05-27;response;C4_Restrictions on gatherings;4
2021-05-27;response;C6_Stay at home requirements;2
2021-05-28;response;C1_School closing;3
2021-05-28;response;C4_Restrictions on gatherings;4
2021-05-28;response;C6_Stay at home requirements;2
2021-05-29;response;C1_School closing;3
2021-05-29;response;C4_Restrictions on gatherings;4
2021-05-29;response;C6_Stay at home requirements;2
2021-05-30;response;C1_School closing;3
2021-05-30;response;C4_Restrictions on gatherings;4
2021-05-30;response;C6_Stay at home requirements;2
2021-05-31;response;C1_School closing;3
2021-05-31;response;C4_Restrictions on gatherings;4
2021-05-31;response;C6_Stay at home requirements;2
