meldejahr;kreis_name;fallzahl_influenza
2008;LK Vorpommern-Greifswald;58
2008;LK Vorpommern-Rügen;115
2008;SK Braunschweig;12
2008;LK Gifhorn;40
2008;LK Goslar;7
2008;LK Göttingen;13
2008;LK Helmstedt;26
2008;LK Northeim;24
2008;LK Peine;18
2008;SK Salzgitter;49
2008;LK Wolfenbüttel;75
2008;SK Wolfsburg;9
2008;LK Diepholz;18
2008;LK Hameln-Pyrmont;16
2008;Region Hannover;183
2008;LK Hildesheim;35
2008;LK Holzminden;13
2008;LK Nienburg (Weser);62
2008;LK Schaumburg;23
2008;LK Celle;30
2008;LK Cuxhaven;2
2008;LK Harburg;18
2008;LK Heidekreis;10
2008;LK Lüchow-Dannenberg;24
2008;LK Lüneburg;31
2008;LK Osterholz;1
2008;LK Rotenburg (Wümme);2
2008;LK Stade;22
2008;LK Uelzen;2
2008;LK Verden;7
2008;LK Ammerland;26
2008;LK Aurich;41
2008;LK Cloppenburg;39
2008;SK Delmenhorst;5
2008;SK Emden;7
2008;LK Emsland;13
2008;LK Friesland;18
2008;LK Grafschaft Bentheim;2
2008;LK Leer;5
2008;SK Oldenburg;50
2008;LK Oldenburg;53
2008;SK Osnabrück;60
2008;LK Osnabrück;20
2008;LK Vechta;48
2008;LK Wesermarsch;71
2008;SK Wilhelmshaven;23
2008;LK Wittmund;4
2008;SK Bochum;26
2008;SK Dortmund;16
2008;LK Ennepe-Ruhr-Kreis;21
2008;SK Hagen;1
2008;SK Hamm;22
2008;SK Herne;1
2008;LK Hochsauerlandkreis;38
2008;LK Märkischer Kreis;2
2008;LK Olpe;1
2008;LK Siegen-Wittgenstein;23
2008;LK Soest;42
2008;LK Unna;12
2008;SK Bielefeld;31
2008;LK Gütersloh;27
2008;LK Herford;2
2008;LK Höxter;5
2008;LK Lippe;6
2008;LK Minden-Lübbecke;82
2008;LK Paderborn;26
2008;SK Duisburg;4
2008;SK Düsseldorf;32
2008;SK Essen;10
2008;LK Kleve;17
2008;SK Krefeld;57
2008;LK Mettmann;32
2008;SK Mönchengladbach;99
2008;SK Mülheim a.d.Ruhr;16
2008;SK Oberhausen;15
2008;SK Remscheid;4
2008;LK Rhein-Kreis Neuss;63
2008;SK Solingen;11
2008;LK Viersen;111
2008;LK Wesel;30
2008;SK Wuppertal;31
2008;StädteRegion Aachen;38
2008;SK Bonn;21
2008;LK Düren;3
2008;LK Euskirchen;NA
2008;LK Heinsberg;8
2008;SK Köln;60
2008;SK Leverkusen;8
2008;LK Oberbergischer Kreis;55
2008;LK Rhein-Erft-Kreis;33
2008;LK Rheinisch-Bergischer Kreis;66
2008;LK Rhein-Sieg-Kreis;72
2008;LK Borken;45
2008;SK Bottrop;1
2008;LK Coesfeld;22
2008;SK Gelsenkirchen;13
2008;SK Münster;28
2008;LK Recklinghausen;7
2008;LK Steinfurt;31
2008;LK Warendorf;24
2008;LK Ahrweiler;16
2008;LK Altenkirchen;34
2008;LK Bad Kreuznach;23
2008;LK Birkenfeld;8
2008;LK Cochem-Zell;4
2008;SK Koblenz;1
2008;LK Mayen-Koblenz;30
2008;LK Neuwied;22
2008;LK Rhein-Hunsrück-Kreis;43
2008;LK Rhein-Lahn-Kreis;5
2008;LK Westerwaldkreis;32
2008;LK Alzey-Worms;117
2008;LK Bad Dürkheim;48
2008;LK Donnersbergkreis;19
2008;SK Frankenthal;80
2008;LK Germersheim;7
2008;SK Kaiserslautern;NA
2008;LK Kaiserslautern;3
2008;LK Kusel;2
2008;SK Landau i.d.Pfalz;5
2008;SK Ludwigshafen;75
2008;SK Mainz;47
2008;LK Mainz-Bingen;38
2008;SK Neustadt a.d.Weinstraße;2
2008;SK Pirmasens;8
2008;LK Rhein-Pfalz-Kreis;110
2008;SK Speyer;6
2008;LK Südliche Weinstraße;15
2008;LK Südwestpfalz;11
2008;SK Worms;287
2008;SK Zweibrücken;NA
2008;LK Bernkastel-Wittlich;5
2008;LK Bitburg-Prüm;1
2008;SK Trier;12
2008;LK Trier-Saarburg;75
2008;LK Vulkaneifel;42
2008;LK Merzig-Wadern;12
2008;LK Neunkirchen;3
2008;LK Saarlouis;26
2008;LK Saarpfalz-Kreis;4
2008;LK Sankt Wendel;12
2008;LK Stadtverband Saarbrücken;30
2008;SK Chemnitz;138
2008;LK Erzgebirgskreis;193
2008;LK Mittelsachsen;65
2008;LK Vogtlandkreis;38
2008;LK Zwickau;100
2008;LK Bautzen;98
2008;SK Dresden;120
2008;LK Görlitz;109
2008;LK Meißen;35
2008;LK Sächsische Schweiz-Osterzgebirge;28
2008;SK Leipzig;91
2008;LK Leipzig;51
2008;LK Nordsachsen;45
2008;LK Altmarkkreis Salzwedel;1
2008;LK Anhalt-Bitterfeld;67
2008;LK Börde;40
2008;LK Burgenlandkreis;15
2008;SK Dessau-Roßlau;45
2008;SK Halle;114
2008;LK Harz;101
2008;LK Jerichower Land;21
2008;SK Magdeburg;43
2008;LK Mansfeld-Südharz;38
2008;LK Saalekreis;55
2008;LK Salzlandkreis;39
2008;LK Stendal;18
2008;LK Wittenberg;4
2008;LK Dithmarschen;7
2008;SK Flensburg;27
2008;LK Herzogtum Lauenburg;2
2008;SK Kiel;24
2008;SK Lübeck;4
2008;SK Neumünster;6
2008;LK Nordfriesland;8
2008;LK Ostholstein;5
2008;LK Pinneberg;15
2008;LK Plön;18
2008;LK Rendsburg-Eckernförde;14
2008;LK Schleswig-Flensburg;85
2008;LK Segeberg;3
2008;LK Steinburg;21
2008;LK Stormarn;11
2008;LK Altenburger Land;37
2008;LK Eichsfeld;14
2008;SK Eisenach;8
2008;SK Erfurt;64
2008;SK Gera;12
2008;LK Gotha;8
2008;LK Greiz;5
2008;LK Hildburghausen;10
2008;LK Ilm-Kreis;29
2008;SK Jena;61
2008;LK Kyffhäuserkreis;24
2008;LK Nordhausen;31
2008;LK Saale-Holzland-Kreis;31
2008;LK Saale-Orla-Kreis;14
2008;LK Saalfeld-Rudolstadt;12
2008;LK Schmalkalden-Meiningen;15
2008;LK Sömmerda;26
2008;LK Sonneberg;4
2008;SK Suhl;4
2008;LK Unstrut-Hainich-Kreis;61
2008;LK Wartburgkreis;30
2008;SK Weimar;20
2008;LK Weimarer Land;6
2009;LK Breisgau-Hochschwarzwald;492
2009;LK Emmendingen;423
2009;SK Freiburg i.Breisgau;406
2009;LK Konstanz;702
2009;LK Lörrach;490
2009;LK Ortenaukreis;534
2009;LK Rottweil;350
2009;LK Schwarzwald-Baar-Kreis;624
2009;LK Tuttlingen;298
2009;LK Waldshut;391
2009;SK Baden-Baden;119
2009;LK Calw;542
2009;LK Enzkreis;310
2009;LK Freudenstadt;295
2009;SK Heidelberg;397
2009;SK Karlsruhe;562
2009;LK Karlsruhe;488
2009;SK Mannheim;636
2009;LK Neckar-Odenwald-Kreis;290
2009;SK Pforzheim;184
2009;LK Rastatt;454
2009;LK Rhein-Neckar-Kreis;1218
2009;LK Böblingen;1218
2009;LK Esslingen;1019
2009;LK Göppingen;442
2009;LK Heidenheim;220
2009;SK Heilbronn;324
2009;LK Heilbronn;615
2009;LK Hohenlohekreis;274
2009;LK Ludwigsburg;857
2009;LK Main-Tauber-Kreis;285
2009;LK Ostalbkreis;492
2009;LK Rems-Murr-Kreis;788
2009;LK Schwäbisch Hall;359
2009;SK Stuttgart;1621
2009;LK Alb-Donau-Kreis;419
2009;LK Biberach;461
2009;LK Bodenseekreis;446
2009;LK Ravensburg;516
2009;LK Reutlingen;818
2009;LK Sigmaringen;456
2009;LK Tübingen;570
2009;SK Ulm;212
2009;LK Zollernalbkreis;1033
2009;SK Ansbach;153
2009;LK Ansbach;413
2009;SK Erlangen;493
2009;LK Erlangen-Höchstadt;539
2009;SK Fürth;386
2009;LK Fürth;292
2009;LK Neustadt a.d.Aisch-Bad Windsheim;253
2009;SK Nürnberg;1140
2009;LK Nürnberger Land;707
2009;LK Roth;270
2009;SK Schwabach;73
2009;LK Weißenburg-Gunzenhausen;100
2009;LK Deggendorf;369
2009;LK Dingolfing-Landau;297
2009;LK Freyung-Grafenau;176
2009;LK Kelheim;245
2009;SK Landshut;326
2009;LK Landshut;699
2009;SK Passau;349
2009;LK Passau;704
2009;LK Regen;286
2009;LK Rottal-Inn;194
2009;SK Straubing;137
2009;LK Straubing-Bogen;305
2009;LK Altötting;342
2009;LK Bad Tölz-Wolfratshausen;395
2009;LK Berchtesgadener Land;296
2009;LK Dachau;1114
2009;LK Ebersberg;617
2009;LK Eichstätt;573
2009;LK Erding;823
2009;LK Freising;462
2009;LK Fürstenfeldbruck;849
2009;LK Garmisch-Partenkirchen;308
2009;SK Ingolstadt;612
2009;LK Landsberg a.Lech;296
2009;LK Miesbach;497
2009;LK Mühldorf a.Inn;380
2009;SK München;3819
2009;LK München;1842
2009;LK Neuburg-Schrobenhausen;413
2009;LK Pfaffenhofen a.d.Ilm;782
2009;SK Rosenheim;133
2009;LK Rosenheim;766
2009;LK Starnberg;765
2009;LK Traunstein;578
2009;LK Weilheim-Schongau;813
2009;SK Bamberg;478
2009;LK Bamberg;910
2009;SK Bayreuth;236
2009;LK Bayreuth;375
2009;SK Coburg;66
2009;LK Coburg;225
2009;LK Forchheim;548
2009;SK Hof;219
2009;LK Hof;484
2009;LK Kronach;211
2009;LK Kulmbach;367
2009;LK Lichtenfels;371
2009;LK Wunsiedel i.Fichtelgebirge;372
2009;SK Amberg;67
2009;LK Amberg-Sulzbach;247
2009;LK Cham;893
2009;LK Neumarkt i.d.OPf.;373
2009;LK Neustadt a.d.Waldnaab;482
2009;SK Regensburg;619
2009;LK Regensburg;895
2009;LK Schwandorf;701
2009;LK Tirschenreuth;366
2009;SK Weiden i.d.OPf.;247
2009;LK Aichach-Friedberg;662
2009;SK Augsburg;732
2009;LK Augsburg;658
2009;LK Dillingen a.d.Donau;310
2009;LK Donau-Ries;228
2009;LK Günzburg;315
2009;SK Kaufbeuren;85
2009;SK Kempten;350
2009;LK Lindau;228
2009;SK Memmingen;87
2009;LK Neu-Ulm;569
2009;LK Oberallgäu;596
2009;LK Ostallgäu;424
2009;LK Unterallgäu;341
2009;SK Aschaffenburg;87
2009;LK Aschaffenburg;412
2009;LK Bad Kissingen;540
2009;LK Haßberge;236
2009;LK Kitzingen;274
2009;LK Main-Spessart;271
2009;LK Miltenberg;385
2009;LK Rhön-Grabfeld;504
2009;SK Schweinfurt;104
2009;LK Schweinfurt;186
2009;SK Würzburg;769
2009;LK Würzburg;987
2009;SK Berlin Charlottenburg-Wilmersdorf;849
2009;SK Berlin Friedrichshain-Kreuzberg;768
2009;SK Berlin Lichtenberg;456
2009;SK Berlin Marzahn-Hellersdorf;412
2009;SK Berlin Mitte;940
2009;SK Berlin Neukölln;479
2009;SK Berlin Pankow;566
2009;SK Berlin Reinickendorf;673
2009;SK Berlin Spandau;494
2009;SK Berlin Steglitz-Zehlendorf;812
2009;SK Berlin Tempelhof-Schöneberg;683
2009;SK Berlin Treptow-Köpenick;389
2009;LK Barnim;406
2009;SK Brandenburg a.d.Havel;78
2009;SK Cottbus;85
2009;LK Dahme-Spreewald;384
2009;LK Elbe-Elster;269
2009;SK Frankfurt (Oder);342
2009;LK Havelland;262
2009;LK Märkisch-Oderland;128
2009;LK Oberhavel;315
2009;LK Oberspreewald-Lausitz;186
2009;LK Oder-Spree;186
2009;LK Ostprignitz-Ruppin;37
2009;SK Potsdam;327
2009;LK Potsdam-Mittelmark;614
2009;LK Prignitz;67
2009;LK Spree-Neiße;270
2009;LK Teltow-Fläming;389
2009;LK Uckermark;168
2009;SK Bremen;952
2009;SK Bremerhaven;553
2009;SK Hamburg;3755
2009;LK Bergstraße;488
2009;SK Darmstadt;158
2009;LK Darmstadt-Dieburg;422
2009;SK Frankfurt am Main;578
2009;LK Groß-Gerau;712
2009;LK Hochtaunuskreis;861
2009;LK Main-Kinzig-Kreis;1023
2009;LK Main-Taunus-Kreis;445
2009;LK Odenwaldkreis;161
2009;SK Offenbach;371
2009;LK Offenbach;507
2009;LK Rheingau-Taunus-Kreis;524
2009;LK Wetteraukreis;595
2009;SK Wiesbaden;382
2009;LK Gießen;445
2009;LK Lahn-Dill-Kreis;769
2009;LK Limburg-Weilburg;460
2009;LK Marburg-Biedenkopf;665
2009;LK Vogelsbergkreis;229
2009;LK Fulda;555
2009;LK Hersfeld-Rotenburg;209
2009;SK Kassel;281
2009;LK Kassel;260
2009;LK Schwalm-Eder-Kreis;293
2009;LK Waldeck-Frankenberg;205
2009;LK Werra-Meißner-Kreis;224
2009;LK Ludwigslust-Parchim;913
2009;LK Mecklenburgische Seenplatte;370
2009;LK Nordwestmecklenburg;289
2009;SK Rostock;308
2009;LK Rostock;308
2009;SK Schwerin;174
2009;LK Vorpommern-Greifswald;1189
2009;LK Vorpommern-Rügen;569
2009;SK Braunschweig;445
2009;LK Gifhorn;355
2009;LK Goslar;201
2009;LK Göttingen;707
2009;LK Helmstedt;243
2009;LK Northeim;216
2009;LK Peine;324
2009;SK Salzgitter;301
2009;LK Wolfenbüttel;381
2009;SK Wolfsburg;347
2009;LK Diepholz;461
2009;LK Hameln-Pyrmont;771
2009;Region Hannover;3502
2009;LK Hildesheim;831
2009;LK Holzminden;167
2009;LK Nienburg (Weser);317
2009;LK Schaumburg;526
2009;LK Celle;251
2009;LK Cuxhaven;1610
2009;LK Harburg;587
2009;LK Heidekreis;354
2009;LK Lüchow-Dannenberg;119
2009;LK Lüneburg;406
2009;LK Osterholz;216
2009;LK Rotenburg (Wümme);389
2009;LK Stade;338
2009;LK Uelzen;92
2009;LK Verden;208
2009;LK Ammerland;329
2009;LK Aurich;299
2009;LK Cloppenburg;409
2009;SK Delmenhorst;114
2009;SK Emden;128
2009;LK Emsland;371
2009;LK Friesland;222
2009;LK Grafschaft Bentheim;283
2009;LK Leer;231
2009;SK Oldenburg;358
2009;LK Oldenburg;410
2009;SK Osnabrück;372
2009;LK Osnabrück;613
2009;LK Vechta;311
2009;LK Wesermarsch;474
2009;SK Wilhelmshaven;371
2009;LK Wittmund;74
2009;SK Bochum;804
2009;SK Dortmund;1277
2009;LK Ennepe-Ruhr-Kreis;761
2009;SK Hagen;328
2009;SK Hamm;243
2009;SK Herne;211
2009;LK Hochsauerlandkreis;382
2009;LK Märkischer Kreis;578
2009;LK Olpe;223
2009;LK Siegen-Wittgenstein;384
2009;LK Soest;466
2009;LK Unna;725
2009;SK Bielefeld;515
2009;LK Gütersloh;936
2009;LK Herford;602
2009;LK Höxter;305
2009;LK Lippe;473
2009;LK Minden-Lübbecke;720
2009;LK Paderborn;715
2009;SK Duisburg;926
2009;SK Düsseldorf;1212
2009;SK Essen;532
2009;LK Kleve;395
2009;SK Krefeld;452
2009;LK Mettmann;812
2009;SK Mönchengladbach;682
2009;SK Mülheim a.d.Ruhr;177
2009;SK Oberhausen;174
2009;SK Remscheid;113
2009;LK Rhein-Kreis Neuss;980
2009;SK Solingen;215
2009;LK Viersen;374
2009;LK Wesel;670
2009;SK Wuppertal;518
2009;StädteRegion Aachen;743
2009;SK Bonn;729
2009;LK Düren;298
2009;LK Euskirchen;272
2009;LK Heinsberg;279
2009;SK Köln;2149
2009;SK Leverkusen;332
2009;LK Oberbergischer Kreis;335
2009;LK Rhein-Erft-Kreis;405
2009;LK Rheinisch-Bergischer Kreis;393
2009;LK Rhein-Sieg-Kreis;927
2009;LK Borken;515
2009;SK Bottrop;285
2009;LK Coesfeld;458
2009;SK Gelsenkirchen;472
2009;SK Münster;522
2009;LK Recklinghausen;597
2009;LK Steinfurt;721
2009;LK Warendorf;1106
2009;LK Ahrweiler;289
2009;LK Altenkirchen;196
2009;LK Bad Kreuznach;545
2009;LK Birkenfeld;329
2009;LK Cochem-Zell;263
2009;SK Koblenz;542
2009;LK Mayen-Koblenz;806
2009;LK Neuwied;380
2009;LK Rhein-Hunsrück-Kreis;459
2009;LK Rhein-Lahn-Kreis;517
2009;LK Westerwaldkreis;828
2009;LK Alzey-Worms;421
2009;LK Bad Dürkheim;467
2009;LK Donnersbergkreis;460
2009;SK Frankenthal;233
2009;LK Germersheim;207
2009;SK Kaiserslautern;266
2009;LK Kaiserslautern;690
2009;LK Kusel;494
2009;SK Landau i.d.Pfalz;98
2009;SK Ludwigshafen;486
2009;SK Mainz;448
2009;LK Mainz-Bingen;599
2009;SK Neustadt a.d.Weinstraße;83
2009;SK Pirmasens;206
2009;LK Rhein-Pfalz-Kreis;360
2009;SK Speyer;79
2009;LK Südliche Weinstraße;311
2009;LK Südwestpfalz;568
2009;SK Worms;326
2009;SK Zweibrücken;69
2009;LK Bernkastel-Wittlich;454
2009;LK Bitburg-Prüm;442
2009;SK Trier;201
2009;LK Trier-Saarburg;447
2009;LK Vulkaneifel;295
2009;LK Merzig-Wadern;158
2009;LK Neunkirchen;243
2009;LK Saarlouis;334
2009;LK Saarpfalz-Kreis;344
2009;LK Sankt Wendel;172
2009;LK Stadtverband Saarbrücken;381
2009;SK Chemnitz;482
2009;LK Erzgebirgskreis;1540
2009;LK Mittelsachsen;656
2009;LK Vogtlandkreis;447
2009;LK Zwickau;826
2009;LK Bautzen;1249
2009;SK Dresden;1291
2009;LK Görlitz;884
2009;LK Meißen;626
2009;LK Sächsische Schweiz-Osterzgebirge;522
2009;SK Leipzig;1006
2009;LK Leipzig;690
2009;LK Nordsachsen;544
2009;LK Altmarkkreis Salzwedel;130
2009;LK Anhalt-Bitterfeld;508
2009;LK Börde;741
2009;LK Burgenlandkreis;424
2009;SK Dessau-Roßlau;280
2009;SK Halle;795
2009;LK Harz;646
2009;LK Jerichower Land;327
2009;SK Magdeburg;607
2009;LK Mansfeld-Südharz;418
2009;LK Saalekreis;608
2009;LK Salzlandkreis;565
2009;LK Stendal;210
2009;LK Wittenberg;405
2009;LK Dithmarschen;158
2009;SK Flensburg;76
2009;LK Herzogtum Lauenburg;185
2009;SK Kiel;477
2009;SK Lübeck;328
2009;SK Neumünster;105
2009;LK Nordfriesland;139
2009;LK Ostholstein;263
2009;LK Pinneberg;583
2009;LK Plön;258
2009;LK Rendsburg-Eckernförde;283
2009;LK Schleswig-Flensburg;220
2009;LK Segeberg;459
2009;LK Steinburg;136
2009;LK Stormarn;344
2009;LK Altenburger Land;95
2009;LK Eichsfeld;373
2009;SK Eisenach;45
2009;SK Erfurt;542
2009;SK Gera;140
2009;LK Gotha;187
2009;LK Greiz;327
2009;LK Hildburghausen;362
2009;LK Ilm-Kreis;502
2009;SK Jena;297
2009;LK Kyffhäuserkreis;320
2009;LK Nordhausen;177
2009;LK Saale-Holzland-Kreis;273
2009;LK Saale-Orla-Kreis;343
2009;LK Saalfeld-Rudolstadt;231
2009;LK Schmalkalden-Meiningen;640
2009;LK Sömmerda;199
2009;LK Sonneberg;149
2009;SK Suhl;312
2009;LK Unstrut-Hainich-Kreis;355
2009;LK Wartburgkreis;454
2009;SK Weimar;212
2009;LK Weimarer Land;207
2010;LK Breisgau-Hochschwarzwald;6
2010;LK Emmendingen;4
2010;SK Freiburg i.Breisgau;9
2010;LK Konstanz;21
2010;LK Lörrach;14
2010;LK Ortenaukreis;11
2010;LK Rottweil;3
2010;LK Schwarzwald-Baar-Kreis;17
2010;LK Tuttlingen;4
2010;LK Waldshut;9
2010;SK Baden-Baden;1
2010;LK Calw;1
2010;LK Enzkreis;8
2010;LK Freudenstadt;2
2010;SK Heidelberg;7
2010;SK Karlsruhe;4
2010;LK Karlsruhe;11
2010;SK Mannheim;4
2010;LK Neckar-Odenwald-Kreis;7
2010;SK Pforzheim;4
2010;LK Rastatt;7
2010;LK Rhein-Neckar-Kreis;12
2010;LK Böblingen;5
2010;LK Esslingen;10
2010;LK Göppingen;8
2010;LK Heidenheim;2
2010;SK Heilbronn;4
2010;LK Heilbronn;6
2010;LK Hohenlohekreis;2
2010;LK Ludwigsburg;14
2010;LK Main-Tauber-Kreis;2
2010;LK Ostalbkreis;5
2010;LK Rems-Murr-Kreis;2
2010;LK Schwäbisch Hall;6
2010;SK Stuttgart;26
2010;LK Alb-Donau-Kreis;10
2010;LK Biberach;8
2010;LK Bodenseekreis;4
2010;LK Ravensburg;2
2010;LK Reutlingen;10
2010;LK Sigmaringen;3
2010;LK Tübingen;3
2010;SK Ulm;5
2010;LK Zollernalbkreis;3
2010;SK Ansbach;1
2010;LK Ansbach;8
2010;SK Erlangen;5
2010;LK Erlangen-Höchstadt;3
2010;SK Fürth;7
2010;LK Fürth;1
2010;LK Neustadt a.d.Aisch-Bad Windsheim;4
2010;SK Nürnberg;7
2010;LK Nürnberger Land;1
2010;LK Roth;2
2010;SK Schwabach;1
2010;LK Weißenburg-Gunzenhausen;NA
2010;LK Deggendorf;2
2010;LK Dingolfing-Landau;16
2010;LK Freyung-Grafenau;5
2010;LK Kelheim;7
2010;SK Landshut;1
2010;LK Landshut;9
2010;SK Passau;8
2010;LK Passau;15
2010;LK Regen;4
2010;LK Rottal-Inn;6
2010;SK Straubing;8
2010;LK Straubing-Bogen;4
2010;LK Altötting;2
2010;LK Bad Tölz-Wolfratshausen;4
2010;LK Berchtesgadener Land;2
2010;LK Dachau;8
2010;LK Ebersberg;12
2010;LK Eichstätt;1
2010;LK Erding;16
2010;LK Freising;10
2010;LK Fürstenfeldbruck;13
2010;LK Garmisch-Partenkirchen;3
2010;SK Ingolstadt;NA
2010;LK Landsberg a.Lech;2
2010;LK Miesbach;11
2010;LK Mühldorf a.Inn;9
2010;SK München;136
2010;LK München;31
2010;LK Neuburg-Schrobenhausen;5
2010;LK Pfaffenhofen a.d.Ilm;8
2010;SK Rosenheim;2
2010;LK Rosenheim;13
2010;LK Starnberg;23
2010;LK Traunstein;15
2010;LK Weilheim-Schongau;9
2010;SK Bamberg;4
2010;LK Bamberg;9
2010;SK Bayreuth;1
2010;LK Bayreuth;1
2010;SK Coburg;2
2010;LK Coburg;3
2010;LK Forchheim;13
2010;SK Hof;NA
2010;LK Hof;2
2010;LK Kronach;NA
2010;LK Kulmbach;9
2010;LK Lichtenfels;2
2010;LK Wunsiedel i.Fichtelgebirge;2
2010;SK Amberg;3
2010;LK Amberg-Sulzbach;1
2010;LK Cham;1
2010;LK Neumarkt i.d.OPf.;3
2010;LK Neustadt a.d.Waldnaab;1
2010;SK Regensburg;4
2010;LK Regensburg;8
2010;LK Schwandorf;4
2010;LK Tirschenreuth;NA
2010;SK Weiden i.d.OPf.;2
2010;LK Aichach-Friedberg;3
2010;SK Augsburg;15
2010;LK Augsburg;5
2010;LK Dillingen a.d.Donau;8
2010;LK Donau-Ries;1
2010;LK Günzburg;1
2010;SK Kaufbeuren;1
2010;SK Kempten;NA
2010;LK Lindau;2
2010;SK Memmingen;NA
2010;LK Neu-Ulm;5
2010;LK Oberallgäu;6
2010;LK Ostallgäu;1
2010;LK Unterallgäu;NA
2010;SK Aschaffenburg;6
2010;LK Aschaffenburg;11
2010;LK Bad Kissingen;5
2010;LK Haßberge;4
2010;LK Kitzingen;10
2010;LK Main-Spessart;17
2010;LK Miltenberg;11
2010;LK Rhön-Grabfeld;6
2010;SK Schweinfurt;3
2010;LK Schweinfurt;9
2010;SK Würzburg;12
2010;LK Würzburg;12
2010;SK Berlin Charlottenburg-Wilmersdorf;37
2010;SK Berlin Friedrichshain-Kreuzberg;23
2010;SK Berlin Lichtenberg;7
2010;SK Berlin Marzahn-Hellersdorf;2
2010;SK Berlin Mitte;26
2010;SK Berlin Neukölln;11
2010;SK Berlin Pankow;14
2010;SK Berlin Reinickendorf;14
2010;SK Berlin Spandau;14
2010;SK Berlin Steglitz-Zehlendorf;37
2010;SK Berlin Tempelhof-Schöneberg;26
2010;SK Berlin Treptow-Köpenick;10
2010;LK Barnim;15
2010;SK Brandenburg a.d.Havel;4
2010;SK Cottbus;7
2010;LK Dahme-Spreewald;30
2010;LK Elbe-Elster;11
2010;SK Frankfurt (Oder);8
2010;LK Havelland;6
2010;LK Märkisch-Oderland;9
2010;LK Oberhavel;10
2010;LK Oberspreewald-Lausitz;3
2010;LK Oder-Spree;9
2010;LK Ostprignitz-Ruppin;2
2010;SK Potsdam;12
2010;LK Potsdam-Mittelmark;29
2010;LK Prignitz;5
2010;LK Spree-Neiße;17
2010;LK Teltow-Fläming;17
2010;LK Uckermark;29
2010;SK Bremen;13
2010;SK Bremerhaven;6
2010;SK Hamburg;73
2010;LK Bergstraße;2
2010;SK Darmstadt;3
2010;LK Darmstadt-Dieburg;1
2010;SK Frankfurt am Main;26
2010;LK Groß-Gerau;4
2010;LK Hochtaunuskreis;5
2010;LK Main-Kinzig-Kreis;15
2010;LK Main-Taunus-Kreis;6
2010;LK Odenwaldkreis;1
2010;SK Offenbach;NA
2010;LK Offenbach;6
2010;LK Rheingau-Taunus-Kreis;8
2010;LK Wetteraukreis;7
2010;SK Wiesbaden;6
2010;LK Gießen;5
2010;LK Lahn-Dill-Kreis;1
2010;LK Limburg-Weilburg;23
2010;LK Marburg-Biedenkopf;6
2010;LK Vogelsbergkreis;2
2010;LK Fulda;25
2010;LK Hersfeld-Rotenburg;6
2010;SK Kassel;1
2010;LK Kassel;5
2010;LK Schwalm-Eder-Kreis;1
2010;LK Waldeck-Frankenberg;7
2010;LK Werra-Meißner-Kreis;NA
2010;LK Ludwigslust-Parchim;17
2010;LK Mecklenburgische Seenplatte;27
2010;LK Nordwestmecklenburg;11
2010;SK Rostock;30
2010;LK Rostock;16
2010;SK Schwerin;5
2010;LK Vorpommern-Greifswald;63
2010;LK Vorpommern-Rügen;39
2010;SK Braunschweig;11
2010;LK Gifhorn;13
2010;LK Goslar;10
2010;LK Göttingen;11
2010;LK Helmstedt;2
2010;LK Northeim;7
2010;LK Peine;4
2010;SK Salzgitter;6
2010;LK Wolfenbüttel;13
2010;SK Wolfsburg;5
2010;LK Diepholz;3
2010;LK Hameln-Pyrmont;2
2010;Region Hannover;73
2010;LK Hildesheim;11
2010;LK Holzminden;9
2010;LK Nienburg (Weser);7
2010;LK Schaumburg;3
2010;LK Celle;2
2010;LK Cuxhaven;4
2010;LK Harburg;12
2010;LK Heidekreis;3
2010;LK Lüchow-Dannenberg;23
2010;LK Lüneburg;10
2010;LK Osterholz;NA
2010;LK Rotenburg (Wümme);1
2010;LK Stade;10
2010;LK Uelzen;10
2010;LK Verden;1
2010;LK Ammerland;4
2010;LK Aurich;4
2010;LK Cloppenburg;2
2010;SK Delmenhorst;4
2010;SK Emden;3
2010;LK Emsland;2
2010;LK Friesland;NA
2010;LK Grafschaft Bentheim;NA
2010;LK Leer;7
2010;SK Oldenburg;12
2010;LK Oldenburg;8
2010;SK Osnabrück;9
2010;LK Osnabrück;16
2010;LK Vechta;10
2010;LK Wesermarsch;11
2010;SK Wilhelmshaven;3
2010;LK Wittmund;1
2010;SK Bochum;8
2010;SK Dortmund;5
2010;LK Ennepe-Ruhr-Kreis;6
2010;SK Hagen;1
2010;SK Hamm;NA
2010;SK Herne;1
2010;LK Hochsauerlandkreis;9
2010;LK Märkischer Kreis;5
2010;LK Olpe;1
2010;LK Siegen-Wittgenstein;NA
2010;LK Soest;15
2010;LK Unna;6
2010;SK Bielefeld;9
2010;LK Gütersloh;NA
2010;LK Herford;3
2010;LK Höxter;4
2010;LK Lippe;5
2010;LK Minden-Lübbecke;2
2010;LK Paderborn;8
2010;SK Duisburg;9
2010;SK Düsseldorf;42
2010;SK Essen;8
2010;LK Kleve;NA
2010;SK Krefeld;4
2010;LK Mettmann;6
2010;SK Mönchengladbach;10
2010;SK Mülheim a.d.Ruhr;2
2010;SK Oberhausen;3
2010;SK Remscheid;3
2010;LK Rhein-Kreis Neuss;3
2010;SK Solingen;3
2010;LK Viersen;4
2010;LK Wesel;8
2010;SK Wuppertal;6
2010;StädteRegion Aachen;27
2010;SK Bonn;7
2010;LK Düren;3
2010;LK Euskirchen;9
2010;LK Heinsberg;3
